0,48737.430597654
-0.01,40080.7328502834
-0.02,38568.2668899089
-0.03,42026.019264263
-0.04,43632.9782627522
-0.05,45807.8577408273
-0.06,46632.7954350817
-0.07,47792.6926666859
-0.08,50658.4682890217
-0.09,50071.6876918488
-0.1,54219.4701846559
-0.11,55994.5344149033
-0.12,55278.8121974924
-0.13,59662.9235106762
-0.14,58879.6512802748
-0.15,61259.6826496541
-0.16,63864.3033784629
-0.17,66307.3621816152
-0.18,65516.7768443944
-0.19,70059.4671054531
-0.2,70852.7467451863
-0.21,72222.4146724017
-0.22,68749.7474091395
-0.23,72509.1654397968
-0.24,71700.6822358862
-0.25,72599.6170241429
-0.26,70279.4376605756
-0.27,69587.7717155971
-0.28,69450.2660623731
-0.29,59540.9100968987
-0.3,56704.67557711
-0.31,49370.3992378973
-0.32,36731.2337018754
-0.33,26146.5700566766
-0.34,16615.1862436612
-0.35,11652.665916111
-0.36,5764.94135080781
-0.37,3695.81324634585
-0.38,2749.34326376259
-0.39,1162.78398429607
-0.4,479.200946854883
